NOMBRE,DESCRIPCION,TRADUCCION,COSTO_PRODUCCION,PRECIO_VENTA,TIEMPO_PREPARACION,TIPO
ZLyVCoSHGs,qHd36oWBKb,8_3tnasj_I,1542599262,433114264,689744591,27941258928543
IGeKIsZAny,QxGrcUc2fw,WWqKFyoHPT,978217268,832125048,3242074,27941259074292
t8gNBOA5MX,AuK5eeMnf1,WVqsfCaSPp,491786725,1463373285,2146906586,27941259232079
B1cmcbrTKA,F4WBYhXoif,5Y6R6QJZ4B,1448983732,1894282078,1378614374,27941259422909
msm5aD_vdP,VCaqTw_3Ge,PiA29XLj4p,840497842,797625951,596019765,27941259580952
VOBESmU79z,QcKZ1_Btyr,cU0dFZ4w52,89715667,1268205337,95372018,27941259737458
ewnqWlR4m9,7C1mtdtBJn,Nn5IajerhA,1048959272,1939017411,2013640523,27941265584288
6w7bQzSk0u,xpyGwSNOKJ,B4Dz3FZS_Y,1580602859,424231240,868360396,27941265745917
LJ_kzCmkD8,fbKsH_Sjom,ne_ZSUQueO,1641104750,1541590230,1793901854,27941265896788
B5savyNceF,r4j_RKrA9p,w8eqTn48wC,589701318,1353234092,1616521495,27941266047403
xrWn5hVS0C,7x63VPkIKF,HMJe4DkuRC,412069261,1576083686,1060679591,27941266196225
_E77szBTsY,8fQ6VOsM_6,gPHIhLuB_2,1510724562,1062974320,1691189563,27941266362465
c0cLnlha9r,_0eQjfUOmK,DanxVJs4fB,1077443441,1344804453,1409140051,27941266568664
ti9U5F32rC,ERZm1PSPsF,iVaQQoe0QC,1683197051,188084653,894346272,27941266719535
XPukjLx7KS,O6IiijHNCW,QmD_nrRayS,540733169,184872256,1457866179,27941266885775
Gpy1n03nkm,Fc6QXHTC9I,U3vrntsSSI,241994435,162836801,747033136,27941267051503
kk95Vodn6e,VKIa03bmNj,fJD5Ye0d08,1093644074,1627710882,1025166965,27941267217486
v7Ic4k3SxP,hdAqWkMt_C,6Sxdq1T7XQ,291206454,1252009591,97584711,27941267396021
rt9I7OoiRW,iaeisSUUpn,41PsnW4Zna,533953555,1657886502,165859983,27941267562517
b3Io_3pNsB,m0E5DwoJDp,V_NLsnP41O,1288784138,1170856957,29350685,27941267720561
xOkqvQZB40,1DKlE0ZebV,blJ39xajsC,1223246870,1327225992,91736060,27941267875274
UVo6Yj0KUJ,OyUPP0sOLr,y4p_WaZfg9,1867502856,1408860501,213533014,27941268033829
rNPQ10b5IY,fPUkz8MOhU,Rb7MsC1V0H,1171874862,590672371,1859579634,27941268188287
Z04hHHffLn,P3ZRvYUF3B,82ytmNXS_j,2096781644,88102581,1656584405,27941268350172
4j5aEFQKM_,3mPuk4XQza,vkZGmamaeL,1875319907,1009637199,2130544419,27941268509240
Lmq8qsQ1Zr,twuWU7OIEC,e9HhOHtGxL,1035704566,915149604,1261907060,27941268656012
rdHhI1_XgK,ZilB6lZN9X,pDIDhj2VtG,115585331,310488125,1793228567,27941274435219
yXeFmnvpsr,JxAyCcD6Xl,nbNRsP2udg,1302006972,546782606,1311343656,27941274604277
jRasCgqWoL,A7mDfSPKky,SXleeBTm8k,3908826,1756203167,63525208,27941274771797
bowqjzP1La,GeHpgFb7nV,RhH3InpQsB,213410218,1104229636,564399710,27941274938806
a9UFeZ3CCD,xgLk3XBYXK,PqgaPutZO4,363080496,1991174991,2000413510,27941275100435
LQvG830gkA,7HQT37fpDf,Iux4qKQA5R,1915873628,1167282962,229832779,27941275271029
XpagC421AT,P8osMAEXNC,0s3Hevi9qi,775193606,1617630300,667645279,27941275456224
iThEha3mrU,vhZpURzqvY,AaqIWECUoU,169796499,1824708445,1105691201,27941275625026
SsSlBlrngs,4l6_p44Cki,Vnme2AuRKn,2063855536,63390691,687015503,27941275811245
vxg2j7DKOu,qkMkNwoJKd,EA2XfDHAAr,860307229,611517161,717797629,27941275986194
wtGTEsbVJ6,yVHlBBp_9L,sWq28IRjB8,1866560235,807794326,1957393633,27941276150385
bubtInD9q5,Fe3cpfn0pH,aghuclxEFh,532583556,2121086546,1793958533,27941276355303
j0MZHi5_zZ,_y00UJ05nd,Zy7r0bBydz,1561316340,1403628095,1417783775,27941276544084
RZKyC99XjN,yhEULAhYO3,YOUUzOJmUv,354828527,551303761,1526329975,27941276735426
Y3NeeiVVhT,vZ5bGDE1ph,78jNvMeGtu,194190265,61197963,176743587,27941276916267
TpX1cJ6Kw4,Nhkdr2QfSu,cExTUCfpXN,1502053444,1179078370,1375791210,27941277256431
5RDPURMtCv,k4nrRc0wKI,0CjUoSBLvz,1842651789,1604428696,47474114,27941277516933
LAsBBFtxSg,dapIRAnCoN,i1ra0QetRy,1669019190,1023261465,1439321488,27941277742856
_VJkpUqM9N,TCLU0u9XuP,4yZUsgFpA1,1731774013,1787256849,2058735096,27941277956739
B5hVfdogMu,gzdjYVS_mb,jpUPHT_4xk,1073634114,1838622304,1515946993,27941278136299
7z8pgiJkIO,BdEi2VpJKl,oPzodg2zdj,1657214035,782899562,1667207943,27941285870426
eO0lew1Fsc,GZfqH3i59Z,tM_S16ecKB,144083721,2090083774,157224651,27941286135282
msse_zgB6m,OZN5DQ6z9l,Zul5JgPMbR,866828693,759651496,1696968618,27941286416789
v03yH5qo4a,NWlO5pwS0Y,Uj0UrNPbu8,650878995,119367297,1527946732,27941286667558
PjVaMYzCM0,hC2NLrldoh,SUwO_djlTJ,534234612,1016123485,27762757,27941286985949
l0_r1WzQDQ,gNdZrtenvi,KnBECy0g0t,484469109,1269820818,1529280581,27941287305622
IE6WiyK3wW,d48UDX6wOB,noEQRJBunl,572735857,282692777,537849650,27941287573808
tNM__KwDeY,pr0pTCNAvH,uHW6sbUqVP,2021570068,645575259,1225338105,27941287848399
Ksx8w745Ts,mnMla1zkrd,MO1jQhnojm,2071015257,100632183,1449089411,27941288126832
5fLXfYTLm0,drVq6q1ZNx,Lzjedt3xIz,308087806,1319184646,1907229503,27941288396811
qtFbK304Og,Np0Uokg2Ir,k859jDmUCm,893488198,588213005,550451856,27941288715972
VaoqVagkCQ,HSKiZoPwM3,crc0hGi7Ps,105596881,1864859931,1939516502,27941288985439
gbxXTi5q6K,UqXcGNWPdm,_8FGpgIPEX,1408706177,879760144,718045329,27941289258749
Q8Ivy8ZGPe,AP0MxrtmaZ,0gZIQcLwmm,1221447340,538090270,1278630068,27941289513616
Tyjo8quXFw,P5QXxOcz0y,6JyXLaFZLT,970527090,2002720312,920677019,27941289772837
CE5SmidEDY,yOCgu6Sd50,yFWw_OmIIF,2133187680,1581790178,2031541353,27941290066895
HFV0JpkEU5,7C2cYYzPuS,MvyB46HreT,561993664,169401427,605427292,27941290338668
jetCOHLZoz,OxwEqHxVZv,iEL1hNy7Ul,659598121,1153169253,330989622,27941290623504
8q2hithOQq,S2lU7_c67Z,TiJjysSFKB,346357476,1824288052,1853915704,27941290900912
dHzg2jvsHO,t4uC9R91_8,rAAOmoCgiS,1797749480,1967465916,629441573,27941291161158
Sv4KCSvRWi,ADYkR8hN_8,CaW5ozJQcR,1740788158,1275124243,1856263774,27941300565113
SR87VuhWP7,ZU0BIsy0qO,6cm6z1jTlV,1824336447,1848939386,50200292,27941300853023
IyLbNf6qdT,4Sq3Qb3Rxa,I7lddO2wYH,957278483,1001727740,739223382,27941301115831
FeRATxfWxB,NcFjgX9FXf,4Ifr6V0Z_A,2041149039,2046398410,800225153,27941301393751
DF1wk0MJ1g,Lg6_0jPMKf,jN3N6Ft7ee,717548669,1336193401,1429216434,27941301656559
EG995as6U2,lVs0xf78uJ,vl2pP_10Nx,1565404366,1376778723,155326960,27941301917829
IIl_u1G0xS,Hsylpxnl7W,Cd_fpho62v,1354215461,1962101629,1379448950,27941302199336
2BT2N04cN7,GfGW5LZ9O4,bBCfO4Np3_,279568010,1926548987,131571811,27941302502102
55_5pEPSEb,KR9_I_YTIl,yGJSBFP7yO,594354148,1339730264,830634428,27941302762092
FFFl1qGBfJ,YZjcjv7CVY,TIU56wGvQb,166321238,1506477493,104655942,27941303030023
TJ8HvMWqRs,2yE2zaS0m7,40Hjie55Pl,1068006340,671877915,1823121480,27941303302564
lIY_qPRdCW,Fj09roYY8b,MxTBdqYH2o,1972063082,1241472714,1466173321,27941303552308
iOLZzIM41_,VwPWMPyH6V,UbeDSlo2ts,21924303,1515457696,1089970772,27941303796161
7_rEhpe6Fp,1R5GrWQrQ7,YbqyhLOryc,589253138,314451491,1821209134,27941304073569
2IMx6J4Bm3,Ffx5Q6tnF0,X1dKeLtsDy,539259846,49471049,1826332406,27941304360711
tdM13Q92Tv,BsKpZg4Bco,0z6P2zhUYh,1109716810,1404230887,1580748962,27941304621982
0aGqJqvUWk,BWZzG94gvI,jjaAvALYLZ,1468507243,1902037588,1721347967,27941304900158
hRV6jxkXb_,zTj0o0UtZU,gai50lXc80,861109061,200756777,899015439,27941305138888
clclvIVZgG,okBKmQVjos,hy2smyAx9w,758078369,387780772,73601995,27941305403489
JvprzUHZLK,5YoptikTVt,Xpza03VfLz,560082424,1242610114,366438756,27941305654001
qR_ZQtstxh,yGCQYSkonq,3rycqUKERl,1064850478,230518591,1718983433,27941311913741
DyGWDNrTLy,e_z8altlI7,76CDb5epj4,1707635501,1887271351,201033202,27941312071272
C6HzWYTpYM,h3Kn3jVjxd,Td2MWahoTc,545739253,2028890268,2121437456,27941312221887
_x4AlWgdub,bnwKS699Cq,0gzTtpQioe,477887064,1654057328,357456173,27941312370709
Ip4Qm66BVP,l1MRKaqF2q,L77aIjAX2A,619533438,1637683483,2053441074,27941312516713
V1a_2d3ZOI,dyaUtJ1Hew,A5_22AKvXt,163727390,1205962530,1630322778,27941312669890
p7lYAXTD5p,m8EBz232wd,2Y6l2bvdYK,821804234,315752630,247955591,27941312818455
uPbjSJ2R9F,yPtodxxESy,jr_7FmRSVE,1431459085,1069163995,1064493705,27941312965740
TssNcrdTgI,1dkNOwWDvy,McfhBiNOY3,743641088,1960920077,215061283,27941313113025
qVF7iq6Vml,0Iu_S3VZW8,KzAlFWTCVA,1516475299,8143770,592314393,27941313259798
igIBDLNBno,EMSJpBQptE,vzhNGdT_KU,1552880143,1175497843,1442242924,27941313409644
Xgl6SriXD0,pa4FTo5u1G,KOD5d0wEu7,1883654870,2098585211,1819170193,27941313556417
ozrrCRPG0N,fcULW9Fqtp,E9rNIVq1Eh,978757085,1211598494,600114238,27941313704727
XTtWAxBCmJ,YJUt9B44Ts,hyfPc1aYc2,237865744,1119407376,1017877884,27941313854317
7RuhC7LDH2,3bmV0v4LiP,qgagjGe2Es,1842897571,1702681005,2071114053,27941314003139
A71GGnqJZd,NBeTUxPtUV,yJNijF2xZb,168072334,117888184,671809480,27941314151192
kicHUhHZf8,AcOcqUITxg,Nvdj14UDIm,1107265714,1534715355,1718772229,27941314299502
0JmvRzyxPr,kHM9RcyzR9,r9QRk8fQEH,172271030,1473463304,1217426018,27941314449604
N9Rk4IXL1A,QyTw3FltIJ,GwThT_TatX,1031240454,1231099089,550357074,27941314597658
cWr27PDCcQ,rAx54fFnGE,ydJ5kWRDJZ,129919657,21072104,2025554506,27941314745967
WjxjmHVhPn,5JYAIZXEwZ,GB9NZ9lR_L,1050274995,1244695523,1197915171,27941320417080
4wtw_AZDUk,rz9cflMRPb,ykuY0z3UKI,502328198,500821223,87055605,27941320599201
crnjN8jFcr,QeDNEu_2wL,w51TQeNtV8,894300008,785036750,15699918,27941320747767
QZLbdLRQWm,BmFL8GifYj,fc_XXkd0la,850190344,1165004421,1339522278,27941320898894
0tcMp1DTGv,KenwhKrZvU,UeSTHQst1s,1017750945,1104748304,616254538,27941321048996
tTevETn14v,Qv57X6w5NY,OOKmBapd6Y,1142449244,464654181,1359261713,27941321197306
rqAYZ_kL1c,25QIbRqTFG,8ZbcsNCByM,38054520,2009203421,1914293087,27941321347409
7rfbKldnCB,RDh6GWEOBv,Cnh518d2Gb,960373244,1537295055,225673402,27941321499817
_145n5hXjF,xtnYnFOC76,7LuYtjRn6o,1190906731,429078479,1918859320,27941321647870
TBA9uiz2tL,_TdHEZlzps,FAsZmz180j,1489652574,50873560,1009375282,27941321795923
8JQaaG_OD8,PkRzA8kOuX,UHRdQXXM8A,1523021987,308136676,621578389,27941321946282
r0YqgiDbML,U06nrDamay,4XlluOvDk2,542112674,2144612832,400650571,27941322094336
C4e_SHn0mn,ItjYQ6Is3Y,H7pyoL5oci,811629649,1582031374,807565976,27941322241877
r0JnHw2jyI,FriP7hBvzC,Tkv9Oq_VJV,1907807186,1159912877,1429010487,27941322390955
HHstyW0YxM,V0mQkJuNqy,VbnPfTrmpe,1215392453,1976255062,2066187575,27941322550535
gSL_PdB8p1,U3gGpj5SiI,MVT6L_a7aC,586007016,77920205,628095447,27941322700638
D75ItKp415,Fd_B4OvABO,Vdc4itHnBO,1876738359,575317651,580287950,27941322860986
_RIOB0rW3f,Lfb0qdwrZ4,MB2nbwL2ZF,1907245399,1794569839,1689717681,27941323010833
NC2vGSszoD,qVsYUQ7FHJ,qyc6qxEmcT,1252823400,1653680888,1335819655,27941323161960
WSODxrH51A,yuQLoezIRc,PwbYNAtxvF,1738602163,284293301,700925037,27941323309757
1rcv7D9qKt,25VHCmtNZd,01fK4uHc6k,1108827430,257116451,358378048,27941328952949
9bNy2tBmJy,NqBHPZK0o5,CnLjVmhnZu,974520414,374682200,1766015433,27941331894551
k5U2tlOIKe,EmLPbrsDxG,ShZxAWO10K,1525543860,224230540,1010569405,27941332050545
W4URR5TsEG,khvz7OOmEG,lwgRJzgHWZ,462429988,323407869,1729560363,27941332202184
gebgZaT06r,X92R4CcED3,zDqgh19Jlg,1603103436,848024685,1950627095,27941332363557
AMcMZVNbtu,0uBYxVkL7_,W2NdAye4tK,1997979305,1632055812,533977727,27941332519551
Uranlzl0bp,ozA3b4KlKR,TcLfTRjlIq,1500396255,1745182891,1030090882,27941332669398
qz3d5dAiad,lO7ouskXCz,0ngdDMHziw,794611455,657936062,376836160,27941332824111
Gle4_2ZZyG,q7lZ1zHim9,16WbHp0RJ2,8345444,1081980364,506958004,27941332977031
bx9yqFQAge,njTyNF7HAu,sUVwPvcEje,1148499061,1358564854,928082079,27941333127134
Xt0xTP9Ekg,FsNGEkePhU,8Z1laojfrj,1203603922,512630713,361460873,27941333276980
MO8VIkV1cH,4BU0YWzhig,VruVHjhAv9,1285273110,1531110128,1946391878,27941333450136
KFxyV9ufNy,aDOp9vg7Ji,UPHawZtTpc,435445153,38264978,1225192152,27941333600751
UiMW6qiNco,Jl0zetWs02,55LqQy4vkL,1932355770,543473804,1350743295,27941333749573
GIiYyOzIJU,t4cW2BuKUM,JFeEzgBGwN,2085404418,33630945,201589744,27941333902237
SEy1sfqGQM,_wpPY5jAz7,uv6tmwVqr9,972572916,858048425,1119356828,27941334052596
DCSSFRXaNi,XOhaq7NsVa,kYHdCP_AEl,1999553398,2138521266,867904570,27941334203467
RBOPlDpyMJ,4QcsC2pnnn,UQRuMPSTMR,391523926,2036492166,524166150,27941334406592
kXxn1ryYCd,2_gkWyFuXs,CJ3R_HM0yd,30755783,116819119,1381808149,27941334590250
P8ewLNtAhN,wEYY5B0hla,TW6jOUC1BA,541606867,163933351,2091667583,27941334741633
jEPSe8XHVa,ujXoBxH3mV,tywwYPBwgR,2086912124,1365581071,1293254980,27941340270584
NHprbTwNsB,hFCDeVXECm,ccjz1z7UhZ,1896359090,1973024107,1290844989,27941340429395
9epfSrqoUl,87CmyMyMw1,BzbE6sCQLx,266047418,444976077,1159649003,27941340582316
e9Plv74Tvy,U5MQSqJVKf,kWx6zkl1ah,1916332362,2052373974,707394772,27941340733187
PGxnxhBo66,fmgsRuhbVF,N872XLK6Cr,102439305,1356559168,1245467803,27941340891230
jAgBwnZP4w,taITvRykE1,43XoU7sKGH,236783762,1838060684,1293944413,27941341041589
XVARgVTNp7,44ZcHoFBfz,ZKo2cxmAx8,561618481,864209217,576965321,27941341192460
bVDGsKLITv,YIOCte_nxS,n_uNXygSep,1341541710,170975652,596368143,27941341342306
0UALT8x2TE,CNX2mCc5kb,fN3nmZ2bge,124947294,704664819,1261287366,27941341491897
Ce2S8ow9Vy,T7_hvVOiDZ,zokmsESBpO,1075110108,2000299383,1492901653,27941341643536
N_tMaQYGeG,jfo5lW3lSN,w03j7gCb5k,1172625315,921713736,476260472,27941341797993
iLWumL95yz,ijYkeSKABT,29dcSLwzEe,242710270,1853022751,1023971143,27941341951170
vIAkrsFDER,DN7stnHn42,tHgfzhxBD8,839528967,1405263148,1216504128,27941342103065
MgEFan3Ysu,00anfT7Rty,P2WMK21y3x,11622207,679645326,146166378,27941342252912
ipTgcvM7rQ,uoom_TBBOk,_CTWQm2hCZ,1545391655,1470230743,1345030848,27941342407113
q9KFLAZZ4B,uLygN5ugDi,zB1aZfLFz4,1855749899,1740793347,1594438266,27941342568486
IAu7G4srLQ,M8XANjMwev,jVrYS_vM5v,723538402,1193646053,1662415148,27941342720894
QT5Fm6EeZ1,sOqpIHa3w8,NfuJIWIKe6,1295527597,1269640905,2008706883,27941342873814
Jff9NxF4_X,Yqqs_v7w3o,y7JSjVVV9J,1494482264,853201555,637293705,27941343043128
pYw6w1iwGP,5SR4K_HG3E,hKXOZPPKPm,461612509,567290653,1686325538,27941343192718
TbFL2SNvCB,bFqSOF4bMk,KPil6IZLYN,573701440,1735239396,1324435911,27941348852816
COiHFIJYyL,Mo5LcWrhQm,qzH6kg2mSD,1049836587,214503692,576122263,27941349008042
kpiKgXrLFj,dh7jUWoY6H,Z665ke3sHI,1858648498,1574425531,752192093,27941349164804
U9DYNm6DAf,0O5p6Q_Ray,kmv1Mf57DR,1612242353,344856266,1186908112,27941349315419
XPS7UBQJzD,62t9JTDFyz,Ejw5s4_vSd,1919553589,746586720,1879330381,27941349501638
P9aGUeQxnB,5DQLphndBN,jUgTkxhRIf,943896895,1658961552,1345832345,27941349655583
EteSKLdVmk,0UGKsiBptH,U2ptsKowqF,1992900804,914846489,915068290,27941349804405
jZoB4B78r9,wMvJUc_ged,gAck2QoVlv,633605867,1743079431,433006238,27941349957838
sBxv_6BK7m,OLPzqixUOH,qrplo79AS6,1872333746,2031052176,410411112,27941350105379
r19WXtQNqr,A0_juUXvWU,GsmT02r8n2,827334342,767161241,2022845189,27941350254201
rGgY5WTA0T,8f0bcjanf1,wuXJp_6die,2056138892,188291570,668216963,27941350419160
kNzlNyPT1g,cTQCmWHXeF,FkC4nePH_V,228206841,1484849399,999166708,27941350580277
lfB3lKMfgV,Ubcw8EIcT3,3OlzJ6kqqy,447288941,505794642,1348543580,27941350725000
9WpfGK1ClR,xMShOglavH,GirLfnFYEv,1342027492,1931251144,1527714508,27941350871004
Ch7IBc6hG4,klOAjJp7cF,JODlcCsdqm,471850030,1649858877,746676146,27941351018289
gcGRBgCQSr,4ya6FeXgcC,2x8LirHHWJ,2025769115,262345498,1356300030,27941351163269
g7F_ie9tp9,kQO4cEwGCY,kvvqGg43Zt,1298186027,384576979,571838526,27941351306456
m8ECGIH7kN,LccSWyjmiY,z43H6Cho2U,1478027232,1633912107,150993807,27941351464755
k9bf5Rn1Jv,5nSzWrXGbU,0Op1ZfE3kO,1956277009,284950854,1492855029,27941351621774
HKH3noSETn,MiSqDrga4N,hwqMPUGEUR,1884228349,2085128724,689166383,27941351767778
vjNTlXGXhM,W4mrs8QXl3,agyjENenP2,714148391,314385858,1581565321,27941357535714
WVtFf7yVtx,37B3lhwsP2,YB1lkacxuu,2117736318,770432962,1206435427,27941357701442
JS8Tb23oyB,nS4fYIXHKP,livEG15luy,1706399000,876101927,1147310343,27941357856411
EpvqVsCDXh,IOKW5qHiyF,L1DvKwctQw,1750952745,1061024248,523462010,27941358013942
pbXjCbf9YB,nsykLuoJDD,Ap3yWFUXka,1043038622,2016975352,964453277,27941358174035
coASZnDEgN,veboTBimOe,jpGZ5qlwEs,1373018882,402907490,1614905937,27941358336176
QjoCHV8RDA,HmCFGYa47o,zp54eZDKuj,1927195317,1481381565,1010391723,27941358500367
QKXfbfLgLD,UoaAU7i1ok,aPfEiIe6FB,810271179,475856221,1578617919,27941358657129
kiyukd0lqS,3EQrAFvuru,aoZCbG3swN,154011747,1672510440,1652965121,27941358803902
Oayw4bun4E,dh2UMipJXs,KYlaBWnsPc,775267958,929987175,80616277,27941358969117
86pSiV7qLF,yjBRyFwUs3,6mJUXq3vL0,28492787,1230954693,517523633,27941359113329
wpDt1J1mk3,iDMxXt8bw_,AuMNn5gOSa,395675874,1944688433,690990975,27941359259333
DZOHekxShe,PZhx2omHwV,Egs8QJJh9B,896408933,974554491,989607803,27941359442735
phBfX0grM7,yVeGT8dvNC,NE3CZayGWY,1382852979,1200460696,168282323,27941359616915
eiLgfn1jEU,4V__ypuIzG,BD4gcalt4P,392254687,1888922015,1790692202,27941359762919
PE6hcHQCse,Yh2q9YPh0K,OfmxGn8XFB,1589397425,840544138,1344382801,27941359909180
ftvcVy1dr6,3_ggIxGf9A,bz6aiqm8mw,881699340,832474487,1273152625,27941360053903
2uYly64NuQ,7zGPmUnyY_,CHFjIS2O8I,1451598825,1028467525,239635168,27941360198627
Z0vrgVHQbg,8owsbN37lA,5LPtketAl7,871652698,1273852185,1715233450,27941360344119
jQezf5VERt,7msTh1FN4a,BYzviXyNQu,1841954346,2095531705,1095218094,27941360523678
rrG6kL2ojl,EsiU7qR2uX,nggW7fERUu,1760890979,559129979,643901311,27941366119483
03fYtnUHlE,F53UJ7pWC6,Eq0Pd8HW4u,35083764,88645973,1840888358,27941366279063
feRoRiomeM,LT5kMrLEB6,aXa6RuxMTF,737326549,1702196609,1290598648,27941366443766
_68sQ5zkSy,9bQBF0am8Q,QCJdgXqugd,147268257,2102717277,2120872717,27941366623838
9wD3SfZjxx,8UtXrIGMvW,Gxghx9dznL,2074412169,52644849,1151094941,27941366773429
gyp4SAYIQG,Ppqzfolqgb,N2L8G_wSet,37536646,942587767,831502665,27941366975529
9ePqc4EBOj,frtHaG_N7I,hNyiCwHHHa,887015318,1197829654,653251966,27941367147148
WJF7KVYKPa,feHzl34hSO,jLk8geUJti,1182496924,1163231109,1443384561,27941367332087
of77OAEzFl,yptoVK0cA1,3baFsJ429S,77807265,808262664,1069860802,27941367570817
P7JrbMgetm,H0ur1XSLq9,KDvJYVT84v,1468432853,1874488210,884010521,27941367740899
Fw_bn9yO7G,vKWPBw4MdP,U9Rw8NUxt4,28033963,61704299,1948059121,27941367902784
nPkxzp1xQW,QA8uuMa_wi,_doM93EFBo,5263189,190424899,1005917125,27941368060827
Lp3tJ2P0d2,jAgegr1gzs,NglkcE5mlW,603815921,593832669,1846781346,27941368217846
qrtGrKPQkC,IJDfmgsZ7s,yayL1mhuMl,991821221,929987322,718316400,27941368381268
2tJkA6z7zz,dcsK6Yhk72,rbwwIJMExv,1069314187,1169424230,2065954089,27941368589773
ls36cskeOW,rC3XAe_wPv,MXz4T5tmWr,1468235922,1595154586,1353024220,27941368750633
aJB3CX04dY,qMD6NJGWIV,9pKLAtHZOo,1404949951,655181369,93140041,27941368906115
r2GPnzcJqa,ETvrv4l7uP,qVOWhM_GFJ,827725770,1404950642,1555231141,27941369057499
6vwrd2eRqe,0qYflPzK7u,QciQXCZwB2,416739104,769933088,26125079,27941369210675
cGruaU4mA2,MahONzGKKK,SkuFXpGpi3,1584071556,283042409,137900121,27941369360265
Vo4YG0ABI9,3eJq9DPSpA,06cJWLlM7W,2097044679,1702454026,1768957772,27941374892033
umaps_UTaC,yWXHD1KDl0,69vaQPwgn0,616873966,493569439,1839096604,27941375050333
XqYoKKMd5N,vHDpGVk4jH,6ZGbeifCF9,184043464,2126533424,1449721740,27941375199923
g2LUgrtgTE,g5nnz5gjew,rvuUUAcDAy,1009130616,364213232,618554477,27941375349001
q56LojIVtp,gGDjurucVE,mw9d4XBjO_,175859160,187142127,749533676,27941375501153
pWMygPyf0C,U5HVx8_6Ww,POfNjwkP4E,231033823,613650200,337848306,27941375650743
gtOGCNrBY5,ATFQLnG2IY,v3X2GeQu8t,594605754,1142315348,1412388449,27941375800589
50rmWpdrgU,KJvI3FHEr7,TTM_zUdRTQ,1854639665,1751963333,945810842,27941375951717
Wk_Amg_w6t,Nd0_eB7dbo,9WI8Ob8CdG,1472346725,754184045,1591956790,27941376102844
KGaImPLYsg,3LH7X3DPDB,IdGBBRC8IL,414742578,2076311066,1491580724,27941376253715
YWKw1ggNPb,PeTiGRo1Ue,GblzthWCpe,114902611,1914290029,1410256321,27941376404330
f7HZYRpMP4,fIcnT9FfFY,gZoL1XNMZ4,1687032003,980566311,1679608055,27941376556994
gBfYjoKvYT,0h7PTLaSDB,QnSBhVzMos,518799235,628534023,1219121341,27941376705304
b5p3y31R5b,LX237NiYWC,GECWaUSPpn,1906915974,24257820,1693453618,27941376856687
m1uxmb5g4Y,rlkcx4wX8F,ucZrfratAO,69479008,403812282,963570692,27941377016267
AGdxiqMW7R,oqVXA4gpTb,21nFRe_QzO,378602966,899404485,1609167731,27941377230919
5OR_c9SKx1,fAUkJyPoh_,Tabigk_vBN,935430058,2043156898,2061978086,27941377408685
pDIpMUDE2m,h7krZpzfmr,7ASDC2EdH6,2041403358,192539713,1706284949,27941377595929
laNG8wEVQs,Df_DF7IJPc,bVePDN7tDF,1844190777,1479848614,1480361057,27941377756022
XhKKLZT5Nr,ddfkgLjP0U,6DzQGg7xZ1,632652553,337368297,1728985209,27941377915602
TixaV3VQ6b,RtYYQmCNjI,pQoWF8yjPN,1557841971,1925853755,668061680,27941383558538
ljXidQZXIA,p6GnSXBTh7,AuNlY11575,1997046296,1069936367,783901529,27941383715813
oh8J_Y6rXK,Yo1DFxepok,TKvULYWj6e,1605804771,860202361,1334966996,27941383869245
gCzUucmC8H,YcjME01yuc,t95TNXW8JZ,162075267,289340890,43433646,27941384022934
4q_BeIbj8x,Nd92TWM8He,iBReVYpmvK,4438359,1430757392,2107823797,27941384173293
Eu92CWgZqi,P7aW0QGDpG,4t2sd3tExH,1737129678,848639027,875653876,27941384323651
GibK1Hzwb5,mofcj0e_jv,evGEUi0luH,2082556739,335372824,1465754489,27941384483232
D1jK59lr8U,KyrOIwfunq,5PIxpWFDDk,323749540,469094895,1440917516,27941384636152
OsVlCM_MAP,bYW0JkR2PS,B0RtjaPoNU,451844364,613690244,1545314586,27941384785230
faNjGpP5zU,YT6cv9vPbY,CXJmniEipq,428665412,1066276638,1409529386,27941384939943
Sn5MwetuCb,exr8Qx0BfA,E4LMzF2MuD,776659558,909720674,1698041734,27941385088253
kXleAMvEWI,a0JH6TsH6j,54gRZHE2DZ,283928954,160121742,1961743670,27941385239636
7uuBxSCOlx,UjO6imi64u,X9pkVSU00D,299198327,1914295487,637939425,27941385394349
ufQafINFfF,wnIJ70jqM_,bR_BRHYqms,436847683,1612355466,1492796687,27941385545220
Ac4CNQgyI_,43GfMBA0_3,pamDrNLM44,724396053,2070099011,736444227,27941385698141
fYd1s9Cil3,z45zaQwJoF,2rIYvNYj1K,1602501327,594105079,2055357893,27941385850549
cSLOLQEhrl,17tNO9RbXe,dtLO4p12Jz,1777476711,1866636115,1579974808,27941386001420
UUvQmuwrT6,nIAjONGBzF,YqUXgq6Gie,368774397,765769146,769595263,27941386152291
GMElcZCe9i,yohJWUlQfE,ZSlMvE9Qoe,1203952739,1692748240,2117415615,27941386301881
BQMXoyDHl1,qxFSynBpkx,LOdih0TMhJ,2081258202,1392115666,560593433,27941386453520
ym70dT4XNu,_g9eh5qr9w,lwmL5GcTIx,725573026,1736382995,843831524,27941394219153
Ugw0XkKG32,xRO1q3kpZV,7ivahSTXFq,758584810,683668093,423902641,27941394485547
QNwBpZAqqw,ZH6GYqQgkD,TQGPqvoBYP,1545912388,339475964,1170099142,27941394759881
f2nlPLXX7B,9u_AAeDhg6,goWAaeDLG3,616645857,223732869,747776888,27941395026275
